paper_id,title
9705212,Kaluza-Klein Dyons in String Theory
9706117,Kaluza-Klein Monopoles and Gauged Sigma-Models
9706144,Born-Infeld Action and Chern-Simons Term from Kaluza-Klein Monopole in M-theory
9706207,HKT and OKT Geometries on Soliton Black Hole Moduli Spaces
9605033,I-Brane Inflow and Anomalous Couplings on D-Branes
9609017,On the algebras of BPS states
9610234,Five-Brane Effective Action In M-Theory
9710206,"Anomalies, Branes, and Currents"
9406091,Quantum Symmetries and Stringy Instantons
9609167,"(0,2) Mirror Symmetry"
9611172,"On Orbifolds of (0,2) Models"
9702199,"Aspects of (0,2) Orbifolds and Mirror Symmetry"
9705174,N=1 Dual String Pairs and their Massless Spectra
9705210,Extremal Transitions in Heterotic String Theory
9709178,Supersymmetry and gauge theory on Calabi-Yau 3-folds
9709193,Integration over the u-plane in Donaldson theory
9710021,"(0,2) Target Space Duality, CICYs and Reflexive Sheaves"
9710031,Notes on Heterotic Compactifications
9711013,Branes and Toric Geometry
9611092,On moduli spaces of flat connections with non-simply connected structure group
9309124,Equivariant Topological Sigma Models
9703157,The Mirror Transform of Type I Vacua in Six Dimensions
9707123,A Note on Enhanced Gauge Symmetries in M- and String Theory
9708118,New Curves from Branes
9711201,A Note on Toroidal Compactifications of the Type I Superstring and Other Superstring Vacuum Configurations with 16 Supercharges
9512043,Lectures on Special Kahler Geometry and Electric--Magnetic Duality Rotations
9709180,Duality in Quantum Field Theory (and String Theory)
9712023,F-theory and linear sigma models
9801057,Moduli in N=1 heterotic/F-theory duality
9802093,ICMP lecture on Heterotic/F-theory duality
9711162,Noncommutative Geometry and Matrix Theory: Compactification on Tori
9711165,D-branes and the Noncommutative Torus
9805189,On Type IIB Vacua With Varying Coupling Constant
9403040,Point-Like States for Type 2b Superstrings
9511194,Brane - Anti-Brane Forces
9604091,Light-cone supersymmetry and D-branes
9604156,Comparing D-branes to Black-branes
9612215,Antibranes and crossing symmetry
9704006,On the Bound States of p- and (p+2)-Branes
9708147,Brane Dynamics From the Born-Infeld Action
9803194,Stable Non-BPS States in String Theory
9805019,Stable Non-BPS Bound States of BPS D-branes
9805112,Baryons And Branes In Anti de Sitter Space
9805170,Tachyon Condensation on the Brane Antibrane System
9806155,Stable non-BPS D-particles
9807138,IIB or not IIB
9807235,D-branes and Discrete Torsion
9808141,SO(32) Spinors of Type I and Other Solitons on Brane-Antibrane Pair
9809111,Type I D-particle and its Interactions
9810163,Brane Death via Born-Infeld String
9402119,Mirror Manifolds in Higher Dimension
9610162,"Mirror Symmetry, N=1 Superpotentials and Tensionless Strings on Calabi-Yau Four-Folds"
9706110,Mirror symmetry and Exact Solution of 4D N=2 Gauge Theories I
9706226,"F-theory, SO(32) and Toric Geometry"
9801139,On N=1 Yang-Mills in Four Dimensions
9802202,On Vector Bundles and Chiral Matter in N=1 Heterotic Compactifications
9803224,Chiral matter and transitions in heterotic string models
9804176,"Prepotential, Mirror Map and F-Theory on K3"
9807096,Geometric Construction of N=2 Gauge Theories
9602154,Counting Curves with Modular Forms
9405012,Eta-Invariants and Determinant Lines
9403096,Lectures on Mirror Symmetry
9403187,Mirror Symmetry for Two Parameter Models -- II
9508091,S Duality and Dyonic p-Brane Solutions in Type II String Theory
9610151,Compactifications of Type IIB Strings to Four Dimensions with Non-trivial Classical Potential
9706195,Loop Corrections to the Universal Hypermultiplet
9707013,R^4 Couplings in M and Type II Theories
9707044,Covariant Actions for the Bosonic Sector of D=10 IIB Supergravity
9801009,Conformal Compensators and Manifest Type IIB S-Duality
9806140,"D=10, N=IIB Supergravity: Lorentz-invariant actions and duality"
9812170,Action for IIB Supergravity in 10 dimensions
9901126,Instanton Action for Type II Hypermultiplets
9901137,Quantum Corrections in the Hypermultiplet Moduli Space
9610148,The Dirichlet Super-Three-Brane in Ten-Dimensional Type IIB Supergravity
9610249,D-Brane Actions with Local Kappa Symmetry
9611159,The Dirichlet Super-p-Branes in Ten-Dimensional Type IIA and IIB Supergravity
9611173,Super D-branes
9612080,Gauge-Invariant and Gauge-Fixed D-Brane Actions
9709027,Born-Infeld particles and Dirichlet p-branes
9711098,String Creation and Heterotic-Type I' Duality
9711200,The Large N Limit of Superconformal Field Theories and Supergravity
9712086,"(8,0) Quantum mechanics and symmetry enhancement in type I' superstrings"
9812135,"Type IIA D-Branes, K-Theory, and Matrix Theory"
9901042,"K-Theory, Reality, and Orientifolds"
9902160,Brane Transfer Operations and T-Duality of Non-BPS States
9903123,Stable non-BPS D-branes in Type I string theory
9904207,Non-BPS States and Branes in String Theory
9905006,Stable non-BPS states in string theory: a pedagogical review
9905080,Tachyon Condensation in Rotated Brane Configurations
9905195,Ramond-Ramond Couplings on Brane-Antibrane Systems
9907061,Some Properties of Type I' String Theory
9908091,Remarks on Non-BPS D-Branes
9908126,Non-BPS Dirichlet branes
9403123,Resolution of Orbifold Singularities in String Theory
9605201,Six-Dimensional Tensionless Strings In The Large N Limit
9803205,Gravitational Anomaly Cancellation for M-Theory Fivebranes
9807040,D-particles on T^4/Z_n orbifolds and their resolutions
9902098,Conformal Field Theory of AdS Background with Ramond-Ramond Flux
9903031,D-branes and Discrete Torsion II
9904104,Superstring Perturbation Theory and Ramond-Ramond Backgrounds
9905032,Two-dimensional Conformal Field Theories on AdS_{2d+1} Backgrounds
9907189,Anomalies in String Theory with D-Branes
9907200,Superstring Theory on AdS_2 x S^2 as a Coset Supermanifold
9908041,Quantization of the Type II Superstring in a Curved Six-Dimensional Background
9212115,Higher Algebraic Structures and Quantization
9511169,Higher bundle gerbes and cohomology classes in gauge theories
9810157,The Mathematics of Fivebranes
9810064,Kahler Cone Substructure
9903224,The D1/D5 System And Singular CFT
9907178,Holography for Non-Critical Superstrings
9908142,String Theory and Noncommutative Geometry
9909101,"IR Dynamics of d=2, N=(4,4) Gauge Theories and DLCQ of ""Little String Theories"""
9904115,N=1 Heterotic string vacua from mirror symmetry
9910216,Non-perturbative N=1 strings from geometric singularities
1002,Paper 1002
9201007,Static Domain Walls in N=1 Supergravity
9204031,Gravitational Effects in Supersymmetric Domain Wall Backgrounds
9210123,"Cauchy Horizons, Thermodynamics and Closed Time-like Curves in Planar Supersymmetric Space-times"
9304062,Flat World of Dilatonic Domain Walls
9306005,"Yang-Baxter equation, symmetric functions and Grothendieck polynomials"
9402089,Extreme Domain Wall--Black Hole Complementarity in N=1SUPERGRAVITY with a General Dilaton Coupling
9604090,Supergravity Domain Walls
9803235,The Universe as a Domain Wall
9807051,Instanton Cosmology and Domain Walls from M-theory and String Theory
9809015,AdS gravity and field theories at fixpoints
9810063,"N=6 Supergravity on $AdS_5$ and the $SU(2,2/3)$ Superconformal Correspondence"
9812035,New Vacua of Gauged N=8 Supergravity
9902125,On running couplings in gauge theories from type-IIB supergravity
9902155,Dilaton-driven confinement
9904017,Renormalization Group Flows from Holography--Supersymmetry and a c-Theorem
9905012,Non-conventional cosmology from a brane-universe
9905210,Bent Domain Walls as Braneworlds
9906064,An Alternative to Compactification
9906194,Continuous distributions of D3-branes and gauged supergravity
9907070,Domain walls of D=5 supergravity and fixed points of N=1 Super Yang Mills
9907209,Infinitely Large New Dimensions
9908076,The Shape of Gravity
9908116,Non-standard compactifications with mass gaps and Newton's law
9908186,Brane Junctions in the Randall-Sundrum Scenario
9909001,A New Angle on Intersecting Branes in Infinite Extra Dimensions
9909041,States and Curves of Five-Dimensional Gauged Supergravity
9909053,Inflation and Gauge Hierarchy in Randall-Sundrum Compactification
9909058,Supersymmetric Domain-Wall World from D=5 Simple Gauged Supergravity
9909121,Symmetric Potentials of Gauged Supergravities in Diverse Dimensions and Coulomb Branch of Gauge Theories
9909134,Modeling the fifth dimension with scalars and gravity
9910149,Dynamics of Anti-de Sitter Domain Walls
9910219,Brane cosmological evolution in a bulk with cosmological constant
9912012,On the Holographic Renormalization Group
9912118,Brane-world creation and black holes
9912132,"Domain walls of gauged supergravity, M-branes, and algebraic curves"
9912187,Vacuum Domain Walls in D-dimensions: Local and Global Space-Time Structure
9202037,"Splitting of an Extremal Reissner-Nordstr\""om Throat via Quantum Tunneling"
9206004,Nonperturbative Stability of Supergravity and Superstring Vacua
9209116,Dilaton Black Holes Near the Horizon
9202014,Black Holes as Elementary Particles
9203083,Rotating Dilaton Black Holes
9212020,Non-Extreme and Ultra-Extreme Domain Walls and Their Global Space-Times
9307049,Vacuum interpolation in supergravity via super p-branes
9309089,On dynamics of cylindrical and spherical relativistic domain walls of finite thickness
9402085,Topological Inflation
9403058,Chaotic Coupling Constants
9405124,Macroscopic superstrings as interpolating solitons
9409119,Supersymmetric Dyonic Black Holes in Kaluza-Klein Theory
9411170,Naked singularities in dilatonic domain wall space-times
9501073,Thick domain walls in a polynomial approximation
9503114,Modular Cosmology
9510097,General class of BPS saturated dyonic black holes as exact superstring solutions
9511131,"Gaugino Condensation, Duality and Supersymmetry Breaking"
9512031,Solitonic Strings and BPS Saturated Dyonic Black Holes
9512127,General Static Spherically Symmetric Black Holes of Heterotic String on a Six Torus
9601075,Tunelling with a Negative Cosmological Constant
9602126,Pair Creation of Black Holes by Domain Walls
9603074,Lectures on Superstring Phenomenology
9511203,Dilatonic p-brane solitons
9601150,Duality of Type II 7-branes and 8-branes
9605136,Couplings and Scales in Strongly Coupled Heterotic String Theory
9606036,"Large-Volume String Compactifications, Revisited"
9608019,Gluino Condensation in Strongly Coupled Heterotic String Theory
9608173,Domain Walls in Massive Supergravities
9609209,Large radii and string unification
9611134,From Topology to Generalised Dimensional Reduction
9611196,Boundary Superpotentials
9701048,On the strongly coupled heterotic string
9704177,Four-dimensional M-theory and supersymmetry breaking
9706171,Axions and the Strong CP Problem in M-theory
9707143,Supersymmetry Breaking and Soft Terms in M-Theory
9707208,On the M-theory description of gaugino condensation
9707223,"Gaugino Condensation, Moduli Potentials and Supersymmetry Breaking in M-Theory Models"
9708031,Brane Tensions and Coupling Constants from within M-Theory
9709043,Supersymmetry breaking in M-theory and quantization rules
9709049,M-Theory Model-Building and Proton Stability
9709214,Soliton Solutions of M-theory on an Orbifold
9710208,On the Four-Dimensional Effective Action of Strongly Coupled Heterotic String Theory
9711080,M-Phenomenology
9711197,Gaugino Condensation in M-theory on S^1/Z_2
9712214,Transmission of Supersymmetry Breaking from a 4-Dimensional Boundary
9801030,Supersymmetry Breakdown at a Hidden Wall
9801087,The Ten-dimensional Effective Action of Strongly Coupled Heterotic String Theory
9801123,Compactification and Supersymmetry Breaking in M-theory
9801204,New Consistent Limits to M-theory
9802111,Gaugino mass in the Heterotic string with Scherk-Schwarz compactification
9802148,The heterotic prepotential from eleven dimensions
9504019,Duality between Electric and Magnetic Black Holes
9607011,A note on brane tension and M-theory
9607043,Stationary BPS solutions to dilaton-axion gravity
9611079,Domain Walls from M-branes
9704186,Supersymmetry without Supersymmetry
9707207,Spectrum-generating Symmetries for BPS Solitons
9710244,Dirac Quantisation Conditions and Kaluza-Klein Reduction
9801160,Generating branes via sigma-models
9802030,Open Inflation Without False Vacua
9803084,Singular instantons and creation of open universes
9803116,BPS Branes in Supergravity
9803156,"Open Inflation, the Four Form and the Cosmological Constant"
9803239,Duality and Moduli Spaces for Time-Like Reductions
9803259,"Euclidean-signature Supergravities, Dualities and Instantons"
9805012,Nonsingular instantons for the creation of open universes
9805032,Instantons from Low Energy String Actions
9805167,Open inflation from non-singular instantons: Wrapping the universe with a membrane
9204099,The Black Hole in Three Dimensional Space Time
9308131,Cosmological String Solutions in 4 Dimensions from 5d Black Holes
9310159,Antisymmetric tensor coupling and conformal invariance in sigma models corresponding to gauged WZNW theories
9512222,Solitonic Black Holes in Gauged N=2 Supergravity
9706174,(2+1) Dimensional Black Hole and (1+1) Dimensional Quantum Gravity
9706192,Duality and asymptotic geometries
9711161,"M 5-brane and superconformal (0,2) tensor multiplet in 6 dimensions"
9803090,D-Instantons and asymptotic geometries
9805087,Anti-de Sitter space and black holes
9806195,AdS_3 Gravity and Conformal Field Theories
9807137,The domain-wall/QFT correspondence
9807187,BPS black holes in N=2 five dimensional AdS supergravity
9808016,AdS Dynamics from Conformal Field Theory
9808097,Supersymmetry of Anti-de Sitter Black Holes
9808149,"Linear Dilatons, NS5-branes and Holography"
9607060,Operator product expansions in four-dimensional superconformal field theories
9608125,Universality of the Operator Product Expansions of SCFT_4
9611014,"R--R Scalars, U--Duality and Solvable Lie Algebras"
9705024,"Five Dimensional U-Duality, Black-Hole Entropy and Topological Invariants"
9711048,"N=(4,2) Chiral Supergravity in Six Dimensions and Solvable Lie Algebras"
9802109,Gauge Theory Correlators from Non-Critical String Theory
9802150,Anti De Sitter Space And Holography
9802203,On N=8 Supergravity on $AdS_5$ and N=4 Superconformal Yang-Mills theory
9803171,K-K excitations on AdS_5 x S^5 as N=4 ``primary'' superfields
9804170,Non-perturbative Effects in AdS5 * S5 String Theory and d=4 SUSY Yang-Mills
9806074,"Three-Point Functions of Chiral Operators in D=4, $\CN=4$ SYM at Large N"
9807090,Bulk Gauge Fields in AdS Supergravity and Supersingletons
9807097,On Four-point Functions in the CFT/AdS Correspondence
9807098,Field Theory Tests for Correlators in the AdS/CFT Correspondence
9808006,Comments on 4-point functions in the CFT/AdS correspondence
9808162,3-Point Functions in N=4 Yang-Mills
